measurement,cell_type,cell_name,sample_name,gene_symbol,observation
3.4418,Tumor,RMS,RMS.T4,CHD3,2747
1.7391,Tumor,RMS,RMS.T5,CHD3,2748
5.589,Tumor,RMS,RMS.T6,CHD3,2749
1.2172,Tumor,RMS,RMS.T7,CHD3,2750
1.5098,Tumor,RMS,RMS.T8,CHD3,2751
1.4826,Tumor,RMS,RMS.T9,CHD3,2752
0.7698,Cellline,BL-NHL,BL.C1,CHST1,2753
0.5067,Cellline,BL-NHL,BL.C2,CHST1,2754
0.4215,Cellline,BL-NHL,BL.C3,CHST1,2755
0.5137,Cellline,BL-NHL,BL.C4,CHST1,2756
0.2329,Cellline,BL-NHL,BL.C5,CHST1,2757
0.2231,Cellline,BL-NHL,BL.C6,CHST1,2758
0.1149,Cellline,BL-NHL,BL.C7,CHST1,2759
0.1136,Cellline,BL-NHL,BL.C8,CHST1,2760
0.5159,Cellline,EWS,EWS.C1,CHST1,2761
0.1488,Cellline,EWS,EWS.C10,CHST1,2762
0.5041,Cellline,EWS,EWS.C11,CHST1,2763
0.3461,Cellline,EWS,EWS.C2,CHST1,2764
0.3075,Cellline,EWS,EWS.C3,CHST1,2765
0.3184,Cellline,EWS,EWS.C4,CHST1,2766
0.281,Cellline,EWS,EWS.C6,CHST1,2767
0.7121,Cellline,EWS,EWS.C7,CHST1,2768
0.151,Cellline,EWS,EWS.C8,CHST1,2769
0.272,Cellline,EWS,EWS.C9,CHST1,2770
0.4187,Cellline,NB,NB.C1,CHST1,2771
0.2392,Cellline,NB,NB.C10,CHST1,2772
0.2126,Cellline,NB,NB.C11,CHST1,2773
0.1395,Cellline,NB,NB.C12,CHST1,2774
0.656,Cellline,NB,NB.C2,CHST1,2775
0.6404,Cellline,NB,NB.C3,CHST1,2776
0.3185,Cellline,NB,NB.C4,CHST1,2777
0.467,Cellline,NB,NB.C5,CHST1,2778
0.4941,Cellline,NB,NB.C6,CHST1,2779
0.2221,Cellline,NB,NB.C7,CHST1,2780
0.2738,Cellline,NB,NB.C8,CHST1,2781
0.1121,Cellline,NB,NB.C9,CHST1,2782
0.1133,Cellline,RMS,RMS.C10,CHST1,2783
0.4623,Cellline,RMS,RMS.C11,CHST1,2784
0.2327,Cellline,RMS,RMS.C2,CHST1,2785
0.4287,Cellline,RMS,RMS.C3,CHST1,2786
0.2517,Cellline,RMS,RMS.C4,CHST1,2787
0.5295,Cellline,RMS,RMS.C5,CHST1,2788
0.3127,Cellline,RMS,RMS.C6,CHST1,2789
0.1397,Cellline,RMS,RMS.C7,CHST1,2790
0.7148,Cellline,RMS,RMS.C8,CHST1,2791
0.2353,Cellline,RMS,RMS.C9,CHST1,2792
0.3355,Tumor,EWS,EWS.T1,CHST1,2793
1.9835,Tumor,EWS,EWS.T11,CHST1,2794
3.2692,Tumor,EWS,EWS.T12,CHST1,2795
1.1889,Tumor,EWS,EWS.T13,CHST1,2796
0.9491,Tumor,EWS,EWS.T14,CHST1,2797
1.871,Tumor,EWS,EWS.T15,CHST1,2798
2.0024,Tumor,EWS,EWS.T19,CHST1,2799
0.5649,Tumor,EWS,EWS.T2,CHST1,2800
0.5037,Tumor,EWS,EWS.T3,CHST1,2801
0.3643,Tumor,EWS,EWS.T4,CHST1,2802
0.5197,Tumor,EWS,EWS.T6,CHST1,2803
0.365,Tumor,EWS,EWS.T7,CHST1,2804
0.8094,Tumor,EWS,EWS.T9,CHST1,2805
0.3881,Tumor,RMS,RMS.T1,CHST1,2806
0.3778,Tumor,RMS,RMS.T10,CHST1,2807
0.1228,Tumor,RMS,RMS.T11,CHST1,2808
0.5732,Tumor,RMS,RMS.T2,CHST1,2809
0.4095,Tumor,RMS,RMS.T3,CHST1,2810
0.3698,Tumor,RMS,RMS.T4,CHST1,2811
0.3693,Tumor,RMS,RMS.T5,CHST1,2812
0.3158,Tumor,RMS,RMS.T6,CHST1,2813
0.4461,Tumor,RMS,RMS.T7,CHST1,2814
0.2874,Tumor,RMS,RMS.T8,CHST1,2815
1.1082,Tumor,RMS,RMS.T9,CHST1,2816
0.9638,Cellline,BL-NHL,BL.C1,CITED2,2817
1.0168,Cellline,BL-NHL,BL.C2,CITED2,2818
0.895,Cellline,BL-NHL,BL.C3,CITED2,2819
0.8602,Cellline,BL-NHL,BL.C4,CITED2,2820
1.2411,Cellline,BL-NHL,BL.C5,CITED2,2821
0.9485,Cellline,BL-NHL,BL.C6,CITED2,2822
0.3422,Cellline,BL-NHL,BL.C7,CITED2,2823
0.3866,Cellline,BL-NHL,BL.C8,CITED2,2824
2.4905,Cellline,EWS,EWS.C1,CITED2,2825
3.8769,Cellline,EWS,EWS.C10,CITED2,2826
3.6996,Cellline,EWS,EWS.C11,CITED2,2827
1.8108,Cellline,EWS,EWS.C2,CITED2,2828
1.2977,Cellline,EWS,EWS.C3,CITED2,2829
2.7753,Cellline,EWS,EWS.C4,CITED2,2830
2.7202,Cellline,EWS,EWS.C6,CITED2,2831
3.438,Cellline,EWS,EWS.C7,CITED2,2832
4.7593,Cellline,EWS,EWS.C8,CITED2,2833
3.2233,Cellline,EWS,EWS.C9,CITED2,2834
0.8785,Cellline,NB,NB.C1,CITED2,2835
1.5216,Cellline,NB,NB.C10,CITED2,2836
1.2276,Cellline,NB,NB.C11,CITED2,2837
1.9232,Cellline,NB,NB.C12,CITED2,2838
0.3527,Cellline,NB,NB.C2,CITED2,2839
0.3312,Cellline,NB,NB.C3,CITED2,2840
1.093,Cellline,NB,NB.C4,CITED2,2841
1.1668,Cellline,NB,NB.C5,CITED2,2842
1.9081,Cellline,NB,NB.C6,CITED2,2843
1.9762,Cellline,NB,NB.C7,CITED2,2844
1.2337,Cellline,NB,NB.C8,CITED2,2845
1.7321,Cellline,NB,NB.C9,CITED2,2846
1.3026,Cellline,RMS,RMS.C10,CITED2,2847
0.8447,Cellline,RMS,RMS.C11,CITED2,2848
2.4365,Cellline,RMS,RMS.C2,CITED2,2849
0.9609,Cellline,RMS,RMS.C3,CITED2,2850
1.0149,Cellline,RMS,RMS.C4,CITED2,2851
0.5127,Cellline,RMS,RMS.C5,CITED2,2852
0.5898,Cellline,RMS,RMS.C6,CITED2,2853
0.2548,Cellline,RMS,RMS.C7,CITED2,2854
0.829,Cellline,RMS,RMS.C8,CITED2,2855
2.1997,Cellline,RMS,RMS.C9,CITED2,2856
3.5232,Tumor,EWS,EWS.T1,CITED2,2857
2.3657,Tumor,EWS,EWS.T11,CITED2,2858
2.7368,Tumor,EWS,EWS.T12,CITED2,2859
1.6514,Tumor,EWS,EWS.T13,CITED2,2860
4.0398,Tumor,EWS,EWS.T14,CITED2,2861
1.5,Tumor,EWS,EWS.T15,CITED2,2862
4.0624,Tumor,EWS,EWS.T19,CITED2,2863
2.1342,Tumor,EWS,EWS.T2,CITED2,2864
3.0402,Tumor,EWS,EWS.T3,CITED2,2865
2.1718,Tumor,EWS,EWS.T4,CITED2,2866
2.083,Tumor,EWS,EWS.T6,CITED2,2867
4.0265,Tumor,EWS,EWS.T7,CITED2,2868
1.6644,Tumor,EWS,EWS.T9,CITED2,2869
0.5414,Tumor,RMS,RMS.T1,CITED2,2870
1.297,Tumor,RMS,RMS.T10,CITED2,2871
1.4307,Tumor,RMS,RMS.T11,CITED2,2872
1.017,Tumor,RMS,RMS.T2,CITED2,2873
2.0423,Tumor,RMS,RMS.T3,CITED2,2874
1.6668,Tumor,RMS,RMS.T4,CITED2,2875
1.643,Tumor,RMS,RMS.T5,CITED2,2876
0.9805,Tumor,RMS,RMS.T6,CITED2,2877
1.5272,Tumor,RMS,RMS.T7,CITED2,2878
1.1043,Tumor,RMS,RMS.T8,CITED2,2879
1.5422,Tumor,RMS,RMS.T9,CITED2,2880
3.6281,Cellline,BL-NHL,BL.C1,CKS2,2881
2.0451,Cellline,BL-NHL,BL.C2,CKS2,2882
2.4917,Cellline,BL-NHL,BL.C3,CKS2,2883
3.1696,Cellline,BL-NHL,BL.C4,CKS2,2884
2.1298,Cellline,BL-NHL,BL.C5,CKS2,2885
2.492,Cellline,BL-NHL,BL.C6,CKS2,2886
2.6098,Cellline,BL-NHL,BL.C7,CKS2,2887
3.5663,Cellline,BL-NHL,BL.C8,CKS2,2888
3.1987,Cellline,EWS,EWS.C1,CKS2,2889
2.2261,Cellline,EWS,EWS.C10,CKS2,2890
1.7927,Cellline,EWS,EWS.C11,CKS2,2891
2.9628,Cellline,EWS,EWS.C2,CKS2,2892
2.6477,Cellline,EWS,EWS.C3,CKS2,2893
0.8178,Cellline,EWS,EWS.C4,CKS2,2894
1.6789,Cellline,EWS,EWS.C6,CKS2,2895
1.6789,Cellline,EWS,EWS.C7,CKS2,2896
2.3034,Cellline,EWS,EWS.C8,CKS2,2897
1.6257,Cellline,EWS,EWS.C9,CKS2,2898
1.7092,Cellline,NB,NB.C1,CKS2,2899
2.1437,Cellline,NB,NB.C10,CKS2,2900
1.6142,Cellline,NB,NB.C11,CKS2,2901
1.5297,Cellline,NB,NB.C12,CKS2,2902
2.7605,Cellline,NB,NB.C2,CKS2,2903
2.2014,Cellline,NB,NB.C3,CKS2,2904
1.0856,Cellline,NB,NB.C4,CKS2,2905
2.2653,Cellline,NB,NB.C5,CKS2,2906
1.026,Cellline,NB,NB.C6,CKS2,2907
0.8604,Cellline,NB,NB.C7,CKS2,2908
1.9099,Cellline,NB,NB.C8,CKS2,2909
1.724,Cellline,NB,NB.C9,CKS2,2910
1.821,Cellline,RMS,RMS.C10,CKS2,2911
0.7169,Cellline,RMS,RMS.C11,CKS2,2912
0.7996,Cellline,RMS,RMS.C2,CKS2,2913
1.9084,Cellline,RMS,RMS.C3,CKS2,2914
0.5451,Cellline,RMS,RMS.C4,CKS2,2915
1.0344,Cellline,RMS,RMS.C5,CKS2,2916
0.7917,Cellline,RMS,RMS.C6,CKS2,2917
2.4525,Cellline,RMS,RMS.C7,CKS2,2918
1.424,Cellline,RMS,RMS.C8,CKS2,2919
2.2656,Cellline,RMS,RMS.C9,CKS2,2920
0.9519,Tumor,EWS,EWS.T1,CKS2,2921
0.6207,Tumor,EWS,EWS.T11,CKS2,2922
0.8557,Tumor,EWS,EWS.T12,CKS2,2923
0.1833,Tumor,EWS,EWS.T13,CKS2,2924
0.4836,Tumor,EWS,EWS.T14,CKS2,2925
1.0018,Tumor,EWS,EWS.T15,CKS2,2926
0.4689,Tumor,EWS,EWS.T19,CKS2,2927
1.6803,Tumor,EWS,EWS.T2,CKS2,2928
0.5023,Tumor,EWS,EWS.T3,CKS2,2929
1.8803,Tumor,EWS,EWS.T4,CKS2,2930
1.0723,Tumor,EWS,EWS.T6,CKS2,2931
0.5693,Tumor,EWS,EWS.T7,CKS2,2932
1.9055,Tumor,EWS,EWS.T9,CKS2,2933
0.9349,Tumor,RMS,RMS.T1,CKS2,2934
0.613,Tumor,RMS,RMS.T10,CKS2,2935
1.6018,Tumor,RMS,RMS.T11,CKS2,2936
1.0298,Tumor,RMS,RMS.T2,CKS2,2937
0.812,Tumor,RMS,RMS.T3,CKS2,2938
0.7995,Tumor,RMS,RMS.T4,CKS2,2939
1.1033,Tumor,RMS,RMS.T5,CKS2,2940
0.5463,Tumor,RMS,RMS.T6,CKS2,2941
0.1441,Tumor,RMS,RMS.T7,CKS2,2942
0.5946,Tumor,RMS,RMS.T8,CKS2,2943
0.4889,Tumor,RMS,RMS.T9,CKS2,2944
0.189,Cellline,BL-NHL,BL.C1,CNGB1,2945
0.183,Cellline,BL-NHL,BL.C2,CNGB1,2946
0.1519,Cellline,BL-NHL,BL.C3,CNGB1,2947
0.3709,Cellline,BL-NHL,BL.C4,CNGB1,2948
0.2094,Cellline,BL-NHL,BL.C5,CNGB1,2949
0.1453,Cellline,BL-NHL,BL.C6,CNGB1,2950
0.1198,Cellline,BL-NHL,BL.C7,CNGB1,2951
0.122,Cellline,BL-NHL,BL.C8,CNGB1,2952
0.1541,Cellline,EWS,EWS.C1,CNGB1,2953
0.4536,Cellline,EWS,EWS.C10,CNGB1,2954
0.2452,Cellline,EWS,EWS.C11,CNGB1,2955
0.2362,Cellline,EWS,EWS.C2,CNGB1,2956
0.2235,Cellline,EWS,EWS.C3,CNGB1,2957
0.5145,Cellline,EWS,EWS.C4,CNGB1,2958
0.4277,Cellline,EWS,EWS.C6,CNGB1,2959
0.5523,Cellline,EWS,EWS.C7,CNGB1,2960
0.172,Cellline,EWS,EWS.C8,CNGB1,2961
0.4106,Cellline,EWS,EWS.C9,CNGB1,2962
0.8642,Cellline,NB,NB.C1,CNGB1,2963
1.0045,Cellline,NB,NB.C10,CNGB1,2964
1.3617,Cellline,NB,NB.C11,CNGB1,2965
1.5753,Cellline,NB,NB.C12,CNGB1,2966
0.201,Cellline,NB,NB.C2,CNGB1,2967
0.4024,Cellline,NB,NB.C3,CNGB1,2968
1.1382,Cellline,NB,NB.C4,CNGB1,2969
0.7317,Cellline,NB,NB.C5,CNGB1,2970
1.6434,Cellline,NB,NB.C6,CNGB1,2971
0.2411,Cellline,NB,NB.C7,CNGB1,2972
1.176,Cellline,NB,NB.C8,CNGB1,2973
1.0808,Cellline,NB,NB.C9,CNGB1,2974
0.1462,Cellline,RMS,RMS.C10,CNGB1,2975
0.2101,Cellline,RMS,RMS.C11,CNGB1,2976
0.4322,Cellline,RMS,RMS.C2,CNGB1,2977
0.4247,Cellline,RMS,RMS.C3,CNGB1,2978
0.1727,Cellline,RMS,RMS.C4,CNGB1,2979
0.7895,Cellline,RMS,RMS.C5,CNGB1,2980
0.143,Cellline,RMS,RMS.C6,CNGB1,2981
0.3359,Cellline,RMS,RMS.C7,CNGB1,2982
0.4907,Cellline,RMS,RMS.C8,CNGB1,2983
0.2521,Cellline,RMS,RMS.C9,CNGB1,2984
0.1508,Tumor,EWS,EWS.T1,CNGB1,2985
0.4681,Tumor,EWS,EWS.T11,CNGB1,2986
0.2113,Tumor,EWS,EWS.T12,CNGB1,2987
0.4042,Tumor,EWS,EWS.T13,CNGB1,2988
0.1925,Tumor,EWS,EWS.T14,CNGB1,2989
0.3659,Tumor,EWS,EWS.T15,CNGB1,2990
0.2882,Tumor,EWS,EWS.T19,CNGB1,2991
0.827,Tumor,EWS,EWS.T2,CNGB1,2992
0.7176,Tumor,EWS,EWS.T3,CNGB1,2993
0.3055,Tumor,EWS,EWS.T4,CNGB1,2994
0.3111,Tumor,EWS,EWS.T6,CNGB1,2995
0.5218,Tumor,EWS,EWS.T7,CNGB1,2996
0.7762,Tumor,EWS,EWS.T9,CNGB1,2997
0.4008,Tumor,RMS,RMS.T1,CNGB1,2998
0.0944,Tumor,RMS,RMS.T10,CNGB1,2999
0.1572,Tumor,RMS,RMS.T11,CNGB1,3000
0.3713,Tumor,RMS,RMS.T2,CNGB1,3001
0.3159,Tumor,RMS,RMS.T3,CNGB1,3002
0.243,Tumor,RMS,RMS.T4,CNGB1,3003
0.3613,Tumor,RMS,RMS.T5,CNGB1,3004
0.237,Tumor,RMS,RMS.T6,CNGB1,3005
0.151,Tumor,RMS,RMS.T7,CNGB1,3006
0.136,Tumor,RMS,RMS.T8,CNGB1,3007
0.3447,Tumor,RMS,RMS.T9,CNGB1,3008
0.1602,Cellline,BL-NHL,BL.C1,CNN3,3009
0.2443,Cellline,BL-NHL,BL.C2,CNN3,3010
0.1012,Cellline,BL-NHL,BL.C3,CNN3,3011
0.1338,Cellline,BL-NHL,BL.C4,CNN3,3012
0.1135,Cellline,BL-NHL,BL.C5,CNN3,3013
0.4889,Cellline,BL-NHL,BL.C6,CNN3,3014
0.0471,Cellline,BL-NHL,BL.C7,CNN3,3015
0.0398,Cellline,BL-NHL,BL.C8,CNN3,3016
0.5058,Cellline,EWS,EWS.C1,CNN3,3017
0.4877,Cellline,EWS,EWS.C10,CNN3,3018
0.639,Cellline,EWS,EWS.C11,CNN3,3019
0.4809,Cellline,EWS,EWS.C2,CNN3,3020
0.2578,Cellline,EWS,EWS.C3,CNN3,3021
0.2934,Cellline,EWS,EWS.C4,CNN3,3022
1.0924,Cellline,EWS,EWS.C6,CNN3,3023
0.7596,Cellline,EWS,EWS.C7,CNN3,3024
0.371,Cellline,EWS,EWS.C8,CNN3,3025
1.0081,Cellline,EWS,EWS.C9,CNN3,3026
3.6094,Cellline,NB,NB.C1,CNN3,3027
0.6728,Cellline,NB,NB.C10,CNN3,3028
1.4673,Cellline,NB,NB.C11,CNN3,3029
2.9782,Cellline,NB,NB.C12,CNN3,3030
4.4736,Cellline,NB,NB.C2,CNN3,3031
1.9822,Cellline,NB,NB.C3,CNN3,3032
1.5807,Cellline,NB,NB.C4,CNN3,3033
0.5945,Cellline,NB,NB.C5,CNN3,3034
0.5179,Cellline,NB,NB.C6,CNN3,3035
3.9037,Cellline,NB,NB.C7,CNN3,3036
1.1897,Cellline,NB,NB.C8,CNN3,3037
1.3246,Cellline,NB,NB.C9,CNN3,3038
2.4168,Cellline,RMS,RMS.C10,CNN3,3039
1.7306,Cellline,RMS,RMS.C11,CNN3,3040
0.3196,Cellline,RMS,RMS.C2,CNN3,3041
0.993,Cellline,RMS,RMS.C3,CNN3,3042
0.8694,Cellline,RMS,RMS.C4,CNN3,3043
5.4096,Cellline,RMS,RMS.C5,CNN3,3044
0.9652,Cellline,RMS,RMS.C6,CNN3,3045
3.1441,Cellline,RMS,RMS.C7,CNN3,3046
2.1359,Cellline,RMS,RMS.C8,CNN3,3047
0.1549,Cellline,RMS,RMS.C9,CNN3,3048
0.5401,Tumor,EWS,EWS.T1,CNN3,3049
0.298,Tumor,EWS,EWS.T11,CNN3,3050
0.1378,Tumor,EWS,EWS.T12,CNN3,3051
1.5205,Tumor,EWS,EWS.T13,CNN3,3052
0.1405,Tumor,EWS,EWS.T14,CNN3,3053
0.1717,Tumor,EWS,EWS.T15,CNN3,3054
0.7695,Tumor,EWS,EWS.T19,CNN3,3055
0.3143,Tumor,EWS,EWS.T2,CNN3,3056
0.341,Tumor,EWS,EWS.T3,CNN3,3057
0.3961,Tumor,EWS,EWS.T4,CNN3,3058
0.6607,Tumor,EWS,EWS.T6,CNN3,3059
0.3506,Tumor,EWS,EWS.T7,CNN3,3060
0.3392,Tumor,EWS,EWS.T9,CNN3,3061
0.8256,Tumor,RMS,RMS.T1,CNN3,3062
2.5379,Tumor,RMS,RMS.T10,CNN3,3063
4.9391,Tumor,RMS,RMS.T11,CNN3,3064
0.3513,Tumor,RMS,RMS.T2,CNN3,3065
0.4177,Tumor,RMS,RMS.T3,CNN3,3066
1.1504,Tumor,RMS,RMS.T4,CNN3,3067
1.2714,Tumor,RMS,RMS.T5,CNN3,3068
3.4129,Tumor,RMS,RMS.T6,CNN3,3069
1.6888,Tumor,RMS,RMS.T7,CNN3,3070
1.7664,Tumor,RMS,RMS.T8,CNN3,3071
1.0485,Tumor,RMS,RMS.T9,CNN3,3072
0.1256,Cellline,BL-NHL,BL.C1,COL15A1,3073
0.1252,Cellline,BL-NHL,BL.C2,COL15A1,3074
0.1108,Cellline,BL-NHL,BL.C3,COL15A1,3075
0.1288,Cellline,BL-NHL,BL.C4,COL15A1,3076
0.0901,Cellline,BL-NHL,BL.C5,COL15A1,3077
0.065,Cellline,BL-NHL,BL.C6,COL15A1,3078
0.1143,Cellline,BL-NHL,BL.C7,COL15A1,3079
0.1042,Cellline,BL-NHL,BL.C8,COL15A1,3080
0.018,Cellline,EWS,EWS.C1,COL15A1,3081
0.0605,Cellline,EWS,EWS.C10,COL15A1,3082
0.067,Cellline,EWS,EWS.C11,COL15A1,3083
0.0379,Cellline,EWS,EWS.C2,COL15A1,3084
0.0438,Cellline,EWS,EWS.C3,COL15A1,3085
0.107,Cellline,EWS,EWS.C4,COL15A1,3086
0.0612,Cellline,EWS,EWS.C6,COL15A1,3087
0.0684,Cellline,EWS,EWS.C7,COL15A1,3088
0.0683,Cellline,EWS,EWS.C8,COL15A1,3089
0.0558,Cellline,EWS,EWS.C9,COL15A1,3090
0.0658,Cellline,NB,NB.C1,COL15A1,3091
0.0323,Cellline,NB,NB.C10,COL15A1,3092
0.0128,Cellline,NB,NB.C11,COL15A1,3093
0.0676,Cellline,NB,NB.C12,COL15A1,3094
0.1373,Cellline,NB,NB.C2,COL15A1,3095
0.1742,Cellline,NB,NB.C3,COL15A1,3096
0.0517,Cellline,NB,NB.C4,COL15A1,3097
0.096,Cellline,NB,NB.C5,COL15A1,3098
0.0331,Cellline,NB,NB.C6,COL15A1,3099
0.0452,Cellline,NB,NB.C7,COL15A1,3100
0.0603,Cellline,NB,NB.C8,COL15A1,3101
0.0719,Cellline,NB,NB.C9,COL15A1,3102
0.0373,Cellline,RMS,RMS.C10,COL15A1,3103
1.2031,Cellline,RMS,RMS.C11,COL15A1,3104
1.134,Cellline,RMS,RMS.C2,COL15A1,3105
0.3221,Cellline,RMS,RMS.C3,COL15A1,3106
0.3055,Cellline,RMS,RMS.C4,COL15A1,3107
0.0729,Cellline,RMS,RMS.C5,COL15A1,3108
0.1251,Cellline,RMS,RMS.C6,COL15A1,3109
0.1413,Cellline,RMS,RMS.C7,COL15A1,3110
0.9879,Cellline,RMS,RMS.C8,COL15A1,3111
0.059,Cellline,RMS,RMS.C9,COL15A1,3112
0.3111,Tumor,EWS,EWS.T1,COL15A1,3113
0.4669,Tumor,EWS,EWS.T11,COL15A1,3114
0.3763,Tumor,EWS,EWS.T12,COL15A1,3115
3.6312,Tumor,EWS,EWS.T13,COL15A1,3116
0.2439,Tumor,EWS,EWS.T14,COL15A1,3117
0.3345,Tumor,EWS,EWS.T15,COL15A1,3118
0.6094,Tumor,EWS,EWS.T19,COL15A1,3119
0.2855,Tumor,EWS,EWS.T2,COL15A1,3120
0.9188,Tumor,EWS,EWS.T3,COL15A1,3121
1.0225,Tumor,EWS,EWS.T4,COL15A1,3122
0.2737,Tumor,EWS,EWS.T6,COL15A1,3123
0.2961,Tumor,EWS,EWS.T7,COL15A1,3124
0.8706,Tumor,EWS,EWS.T9,COL15A1,3125
0.7841,Tumor,RMS,RMS.T1,COL15A1,3126
0.507,Tumor,RMS,RMS.T10,COL15A1,3127
1.1594,Tumor,RMS,RMS.T11,COL15A1,3128
1.1644,Tumor,RMS,RMS.T2,COL15A1,3129
0.7719,Tumor,RMS,RMS.T3,COL15A1,3130
5.1071,Tumor,RMS,RMS.T4,COL15A1,3131
1.2038,Tumor,RMS,RMS.T5,COL15A1,3132
1.6438,Tumor,RMS,RMS.T6,COL15A1,3133
2.4927,Tumor,RMS,RMS.T7,COL15A1,3134
0.7851,Tumor,RMS,RMS.T8,COL15A1,3135
1.2711,Tumor,RMS,RMS.T9,COL15A1,3136
0.4169,Cellline,BL-NHL,BL.C1,COL3A1,3137
0.2193,Cellline,BL-NHL,BL.C2,COL3A1,3138
0.2209,Cellline,BL-NHL,BL.C3,COL3A1,3139
0.1668,Cellline,BL-NHL,BL.C4,COL3A1,3140
0.277,Cellline,BL-NHL,BL.C5,COL3A1,3141
0.1451,Cellline,BL-NHL,BL.C6,COL3A1,3142
0.1111,Cellline,BL-NHL,BL.C7,COL3A1,3143
0.0749,Cellline,BL-NHL,BL.C8,COL3A1,3144
0.1559,Cellline,EWS,EWS.C1,COL3A1,3145
0.2442,Cellline,EWS,EWS.C10,COL3A1,3146
0.1153,Cellline,EWS,EWS.C11,COL3A1,3147
0.1824,Cellline,EWS,EWS.C2,COL3A1,3148
0.4096,Cellline,EWS,EWS.C3,COL3A1,3149
0.1823,Cellline,EWS,EWS.C4,COL3A1,3150
0.2387,Cellline,EWS,EWS.C6,COL3A1,3151
0.4297,Cellline,EWS,EWS.C7,COL3A1,3152
0.3316,Cellline,EWS,EWS.C8,COL3A1,3153
0.2337,Cellline,EWS,EWS.C9,COL3A1,3154
0.1675,Cellline,NB,NB.C1,COL3A1,3155
0.4577,Cellline,NB,NB.C10,COL3A1,3156
1.4824,Cellline,NB,NB.C11,COL3A1,3157
0.4115,Cellline,NB,NB.C12,COL3A1,3158
0.8613,Cellline,NB,NB.C2,COL3A1,3159
1.4641,Cellline,NB,NB.C3,COL3A1,3160
0.161,Cellline,NB,NB.C4,COL3A1,3161
0.2836,Cellline,NB,NB.C5,COL3A1,3162
0.8446,Cellline,NB,NB.C6,COL3A1,3163
2.4711,Cellline,NB,NB.C7,COL3A1,3164
0.5539,Cellline,NB,NB.C8,COL3A1,3165
0.8322,Cellline,NB,NB.C9,COL3A1,3166
0.6865,Cellline,RMS,RMS.C10,COL3A1,3167
4.0984,Cellline,RMS,RMS.C11,COL3A1,3168
8.5831,Cellline,RMS,RMS.C2,COL3A1,3169
1.2652,Cellline,RMS,RMS.C3,COL3A1,3170
0.2072,Cellline,RMS,RMS.C4,COL3A1,3171
0.1915,Cellline,RMS,RMS.C5,COL3A1,3172
0.1046,Cellline,RMS,RMS.C6,COL3A1,3173
0.1189,Cellline,RMS,RMS.C7,COL3A1,3174
0.3255,Cellline,RMS,RMS.C8,COL3A1,3175
0.919,Cellline,RMS,RMS.C9,COL3A1,3176
1.3401,Tumor,EWS,EWS.T1,COL3A1,3177
1.8382,Tumor,EWS,EWS.T11,COL3A1,3178
0.4437,Tumor,EWS,EWS.T12,COL3A1,3179
19.277,Tumor,EWS,EWS.T13,COL3A1,3180
1.0377,Tumor,EWS,EWS.T14,COL3A1,3181
0.8631,Tumor,EWS,EWS.T15,COL3A1,3182
4.9226,Tumor,EWS,EWS.T19,COL3A1,3183
1.4915,Tumor,EWS,EWS.T2,COL3A1,3184
4.4487,Tumor,EWS,EWS.T3,COL3A1,3185
9.3037,Tumor,EWS,EWS.T4,COL3A1,3186
0.7526,Tumor,EWS,EWS.T6,COL3A1,3187
1.3737,Tumor,EWS,EWS.T7,COL3A1,3188
3.6197,Tumor,EWS,EWS.T9,COL3A1,3189
3.0805,Tumor,RMS,RMS.T1,COL3A1,3190
5.4484,Tumor,RMS,RMS.T10,COL3A1,3191
4.0683,Tumor,RMS,RMS.T11,COL3A1,3192
3.6051,Tumor,RMS,RMS.T2,COL3A1,3193
6.0881,Tumor,RMS,RMS.T3,COL3A1,3194
7.1559,Tumor,RMS,RMS.T4,COL3A1,3195
9.9151,Tumor,RMS,RMS.T5,COL3A1,3196
11.151,Tumor,RMS,RMS.T6,COL3A1,3197
18.37,Tumor,RMS,RMS.T7,COL3A1,3198
9.5045,Tumor,RMS,RMS.T8,COL3A1,3199
12.839,Tumor,RMS,RMS.T9,COL3A1,3200
0.101,Cellline,BL-NHL,BL.C1,COL4A1,3201
0.1025,Cellline,BL-NHL,BL.C2,COL4A1,3202
0.1043,Cellline,BL-NHL,BL.C3,COL4A1,3203
0.0914,Cellline,BL-NHL,BL.C4,COL4A1,3204
0.1269,Cellline,BL-NHL,BL.C5,COL4A1,3205
0.0885,Cellline,BL-NHL,BL.C6,COL4A1,3206
0.1515,Cellline,BL-NHL,BL.C7,COL4A1,3207
0.1595,Cellline,BL-NHL,BL.C8,COL4A1,3208
0.0624,Cellline,EWS,EWS.C1,COL4A1,3209
0.0906,Cellline,EWS,EWS.C10,COL4A1,3210
0.1353,Cellline,EWS,EWS.C11,COL4A1,3211
0.0612,Cellline,EWS,EWS.C2,COL4A1,3212
0.071,Cellline,EWS,EWS.C3,COL4A1,3213
0.3528,Cellline,EWS,EWS.C4,COL4A1,3214
0.1923,Cellline,EWS,EWS.C6,COL4A1,3215
0.2279,Cellline,EWS,EWS.C7,COL4A1,3216
0.1618,Cellline,EWS,EWS.C8,COL4A1,3217
0.1801,Cellline,EWS,EWS.C9,COL4A1,3218
0.1885,Cellline,NB,NB.C1,COL4A1,3219
0.1572,Cellline,NB,NB.C10,COL4A1,3220
0.059,Cellline,NB,NB.C11,COL4A1,3221
0.1417,Cellline,NB,NB.C12,COL4A1,3222
0.1535,Cellline,NB,NB.C2,COL4A1,3223
0.163,Cellline,NB,NB.C3,COL4A1,3224
